circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load,month,year,units_per_service,load_utilization,demand_category,date
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,SHAHEEN NAGAR II,EV CHARGING STATIONS,9,1,1.0,19.0,15.0,2,2023,19.0,1.2666666666666666,Low Demand,2023-02-01
SANGAREDDY,JOGIPET,JOGIPET,ANDOLE,ANDOLE,EV CHARGING STATIONS,9,1,1.0,27.0,30.0,2,2023,27.0,0.9,Low Demand,2023-02-01
SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,RUDRARAM,EV CHARGING STATIONS,9,1,1.0,2.0,22.0,2,2023,2.0,0.09090909090909091,Low Demand,2023-02-01
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SRINIVASA NAGAR,EV CHARGING STATIONS,9,1,1.0,2570.0,5.0,2,2023,2570.0,514.0,Moderate Demand,2023-02-01
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,PEDDA AMBERPET,SAI COLONY,EV CHARGING STATIONS,9,1,1.0,42.0,22.0,2,2023,42.0,1.9090909090909092,Low Demand,2023-02-01
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,NADERGUL,EV CHARGING STATIONS,9,1,1.0,255.0,30.0,2,2023,255.0,8.5,Moderate Demand,2023-02-01
SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,S N REDDY NAGAR,EV CHARGING STATIONS,9,1,1.0,689.0,30.0,2,2023,689.0,22.966666666666665,Moderate Demand,2023-02-01
SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,HV CPT SOUTH,EV CHARGING STATIONS,9,1,1.0,332.0,22.0,2,2023,332.0,15.090909090909092,Moderate Demand,2023-02-01
SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,VENKATESWARA COLON,EV CHARGING STATIONS,9,1,1.0,200.0,12.0,2,2023,200.0,16.666666666666668,Low Demand,2023-02-01
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,CO-OP.BANK COLONY,EV CHARGING STATIONS,9,1,1.0,3247.0,21.0,2,2023,3247.0,154.61904761904762,High Demand,2023-02-01
SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,HV-1,EV CHARGING STATIONS,9,1,1.0,3742.0,13.0,2,2023,3742.0,287.84615384615387,High Demand,2023-02-01
SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,KRISHNA NAGAR-,EV CHARGING STATIONS,9,1,1.0,7.0,7.0,2,2023,7.0,1.0,Low Demand,2023-02-01
SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,MANIPURI & MASS COLONY,EV CHARGING STATIONS,9,1,1.0,5.0,13.0,2,2023,5.0,0.38461538461538464,Low Demand,2023-02-01
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,GRC HIGH VALUE,EV CHARGING STATIONS,9,1,1.0,255.0,10.0,2,2023,255.0,25.5,Moderate Demand,2023-02-01
SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,GEETA NGR &VINAYAK NGR (GRP-M),EV CHARGING STATIONS,9,1,1.0,570.0,10.0,2,2023,570.0,57.0,Moderate Demand,2023-02-01
SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,PRASHANTH NAGAR CLY (GRP-B),EV CHARGING STATIONS,9,2,1.0,15.0,4.0,2,2023,15.0,3.75,Low Demand,2023-02-01
SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,GIRI NAGAR (GRP-B),EV CHARGING STATIONS,9,1,1.0,27.0,2.0,2,2023,27.0,13.5,Low Demand,2023-02-01
SECUNDERABAD,SECUNDERABAD,LALBAZAR,BOLLARUM,AYYAPPA NAGAR I (GRP-B),EV CHARGING STATIONS,9,1,1.0,47.0,2.0,2,2023,47.0,23.5,Low Demand,2023-02-01
SECUNDERABAD,SECUNDERABAD,LALBAZAR,BOLLARUM,GRC HIGH VALUE (GRP-M),EV CHARGING STATIONS,9,1,1.0,992.0,10.0,2,2023,992.0,99.2,Moderate Demand,2023-02-01
SECUNDERABAD,BOWENPALLY,BALANAGAR,FEROZEGUDA,ANTHAMMA GUDA (GRP-B),EV CHARGING STATIONS,9,1,1.0,51.0,5.0,2,2023,51.0,10.2,Low Demand,2023-02-01
SIDDIPET,SIDDIPET,SIDDIPET RURAL,SIDDIPET URBAN,PONNAL,EV CHARGING STATIONS,9,1,1.0,1956.0,30.0,2,2023,1956.0,65.2,Moderate Demand,2023-02-01
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,LINGAREDDYPALLY,EV CHARGING STATIONS,9,1,1.0,217.0,30.0,2,2023,217.0,7.233333333333333,Moderate Demand,2023-02-01
SIDDIPET,GAJWEL,GAJWEL,PREGNAPUR,RIMMANAGUDA,EV CHARGING STATIONS,9,1,1.0,283.0,25.0,2,2023,283.0,11.32,Moderate Demand,2023-02-01
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,DORAKUNTA,EV CHARGING STATIONS,9,1,1.0,8.0,18.0,2,2023,8.0,0.4444444444444444,Low Demand,2023-02-01
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,PILLALAMARRY,EV CHARGING STATIONS,9,1,1.0,2.0,18.0,2,2023,2.0,0.1111111111111111,Low Demand,2023-02-01
SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-I,LI B,EV CHARGING STATIONS,9,1,1.0,17.0,15.0,2,2023,17.0,1.1333333333333333,Low Demand,2023-02-01
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,33/11KV SS OUTDOOR BACK SIDE A,EV CHARGING STATIONS,9,1,1.0,1186.0,30.0,2,2023,1186.0,39.53333333333333,Moderate Demand,2023-02-01
SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-II,LI 2,EV CHARGING STATIONS,9,1,1.0,14.0,15.0,2,2023,14.0,0.9333333333333333,Low Demand,2023-02-01
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,LINGOJI GUDEM,EV CHARGING STATIONS,9,1,1.0,47.0,40.0,2,2023,47.0,1.175,Low Demand,2023-02-01
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,PRAGATHINAGAR-1,EV CHARGING STATIONS,9,1,1.0,60.0,8.0,3,2023,60.0,7.5,Low Demand,2023-03-01
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,"CHURCH GULLY,MLA COLONY,APOLO",EV CHARGING STATIONS,9,1,1.0,1607.0,55.0,3,2023,1607.0,29.21818181818182,Moderate Demand,2023-03-01
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,GRC HIGH VALUES,EV CHARGING STATIONS,9,1,1.0,26.0,15.0,3,2023,26.0,1.7333333333333334,Low Demand,2023-03-01
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HIGHVALUE,EV CHARGING STATIONS,9,1,1.0,43.0,50.0,3,2023,43.0,0.86,Low Demand,2023-03-01
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"JENCLAVE, GAFOOR,VITTAL NAGAR",EV CHARGING STATIONS,9,1,1.0,2633.0,20.0,3,2023,2633.0,131.65,Moderate Demand,2023-03-01
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"VITTAL RAO NAGAR,GAFOORNAGAR",EV CHARGING STATIONS,9,2,1.0,39.0,3.0,3,2023,39.0,13.0,Low Demand,2023-03-01
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,GRC. SHYAMLAL,EV CHARGING STATIONS,9,1,1.0,1359.0,22.0,3,2023,1359.0,61.77272727272727,Moderate Demand,2023-03-01
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,GRC HV GREENLANDS,EV CHARGING STATIONS,9,1,1.0,292.0,10.0,3,2023,292.0,29.2,Moderate Demand,2023-03-01
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,SOCIETY H.V ,EV CHARGING STATIONS,9,1,1.0,319.0,15.0,3,2023,319.0,21.266666666666666,Moderate Demand,2023-03-01
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,VIVEKNAGAR,EV CHARGING STATIONS,9,1,1.0,370.0,5.0,3,2023,370.0,74.0,Moderate Demand,2023-03-01
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MADINAGUDA HV,EV CHARGING STATIONS,9,1,1.0,350.0,22.0,3,2023,350.0,15.909090909090908,Moderate Demand,2023-03-01
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MIYAPUR HV,EV CHARGING STATIONS,9,1,1.0,1076.0,45.0,3,2023,1076.0,23.91111111111111,Moderate Demand,2023-03-01
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,GOPALA NAGAR,EV CHARGING STATIONS,9,1,1.0,197.0,5.0,3,2023,197.0,39.4,Low Demand,2023-03-01
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,PRAJAY MEGAPOLIS PVT LTD,EV CHARGING STATIONS,9,2,1.0,78.0,4.0,3,2023,78.0,19.5,Low Demand,2023-03-01
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NANAKRAMGUDA-2,EV CHARGING STATIONS,9,1,1.0,888.0,45.0,3,2023,888.0,19.733333333333334,Moderate Demand,2023-03-01
HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SRINIVAS NAGAR 2,EV CHARGING STATIONS,9,1,1.0,45.0,2.0,3,2023,45.0,22.5,Low Demand,2023-03-01
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,SADULLA NAGAR,EV CHARGING STATIONS,9,1,1.0,2166.0,5.0,3,2023,2166.0,433.2,Moderate Demand,2023-03-01
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,UPPERGUDA,EV CHARGING STATIONS,9,2,1.0,43.0,4.0,3,2023,43.0,10.75,Low Demand,2023-03-01
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,MYTHRI ENCLAVE,EV CHARGING STATIONS,9,1,1.0,2763.0,5.0,3,2023,2763.0,552.6,Moderate Demand,2023-03-01
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,YAPRAL HV,EV CHARGING STATIONS,9,1,1.0,304.0,14.0,3,2023,304.0,21.714285714285715,Moderate Demand,2023-03-01
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,MOULA - ALI (HV),EV CHARGING STATIONS,9,1,1.0,20.0,22.0,3,2023,20.0,0.9090909090909091,Low Demand,2023-03-01
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL,HV,EV CHARGING STATIONS,9,1,1.0,4443.0,14.92,3,2023,4443.0,297.7882037533512,High Demand,2023-03-01
HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,HANUMAN NAGAR,EV CHARGING STATIONS,9,1,1.0,132.0,10.0,3,2023,132.0,13.2,Low Demand,2023-03-01
HABSIGUDA,HABSIGUDA,HABSIGUDA,HABSIGUDA,JAI SANTHOSHI NAGAR,EV CHARGING STATIONS,9,1,1.0,1743.0,5.0,3,2023,1743.0,348.6,Moderate Demand,2023-03-01
HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,NACHARAM,EV CHARGING STATIONS,9,1,1.0,10.0,15.0,3,2023,10.0,0.6666666666666666,Low Demand,2023-03-01
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,KAPADIA LANE,EV CHARGING STATIONS,9,1,1.0,3023.0,22.0,3,2023,3023.0,137.4090909090909,High Demand,2023-03-01
HYDERABAD CENTRAL,AZAMABAD,BARKATPURA,SHANKARMUTT,GRC HV SHANKARMUTT,EV CHARGING STATIONS,9,1,1.0,329.0,15.0,3,2023,329.0,21.933333333333334,Moderate Demand,2023-03-01
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,GRCHV CHUDIBAZAR,EV CHARGING STATIONS,9,1,1.0,789.0,22.0,3,2023,789.0,35.86363636363637,Moderate Demand,2023-03-01
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,KATARAM,EV CHARGING STATIONS,9,1,1.0,1236.0,54.0,3,2023,1236.0,22.88888888888889,Moderate Demand,2023-03-01
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,PAPARAYUDU NAGAR-2,EV CHARGING STATIONS,9,1,1.0,2672.0,20.0,3,2023,2672.0,133.6,Moderate Demand,2023-03-01
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,BAHADURPALLY HV(GRP M),EV CHARGING STATIONS,9,1,1.0,80.0,45.0,3,2023,80.0,1.7777777777777777,Low Demand,2023-03-01
MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,CT&HV,EV CHARGING STATIONS,9,1,1.0,204.0,22.0,3,2023,204.0,9.272727272727273,Low Demand,2023-03-01
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,QPUR VILLAGE AUTOSTAND,EV CHARGING STATIONS,9,1,1.0,2.0,2.0,3,2023,2.0,1.0,Low Demand,2023-03-01
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,HYDERNAGAR CT METERS,EV CHARGING STATIONS,9,2,1.0,1103.0,33.0,3,2023,1103.0,33.42424242424242,Moderate Demand,2023-03-01
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,ATTIVELLY HV,EV CHARGING STATIONS,9,1,1.0,282.0,45.0,3,2023,282.0,6.266666666666667,Moderate Demand,2023-03-01
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,AMR ROAD CENTRAL PARK,EV CHARGING STATIONS,9,1,1.0,705.0,18.0,3,2023,705.0,39.166666666666664,Moderate Demand,2023-03-01
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,PEDDAMMA COLONY,EV CHARGING STATIONS,9,1,1.0,212.0,8.0,3,2023,212.0,26.5,Low Demand,2023-03-01
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,KOMPALLY HV,EV CHARGING STATIONS,9,1,1.0,375.0,22.0,3,2023,375.0,17.045454545454547,Moderate Demand,2023-03-01
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,THUMUKUNTA,EV CHARGING STATIONS,9,1,1.0,165.0,30.0,3,2023,165.0,5.5,Low Demand,2023-03-01
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,MYP CT,EV CHARGING STATIONS,9,1,1.0,1676.0,20.0,3,2023,1676.0,83.8,Moderate Demand,2023-03-01
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,NIZAMPET CT,EV CHARGING STATIONS,9,1,1.0,335.0,45.0,3,2023,335.0,7.444444444444445,Moderate Demand,2023-03-01
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,KOTTAGUDEM,EV CHARGING STATIONS,9,1,1.0,460.0,25.0,3,2023,460.0,18.4,Moderate Demand,2023-03-01
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,GANDHAMVARIGUDA,EV CHARGING STATIONS,9,1,1.0,1.0,25.0,3,2023,1.0,0.04,Low Demand,2023-03-01
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA-DVK ROAD,EV CHARGING STATIONS,9,1,1.0,211.0,30.0,3,2023,211.0,7.033333333333333,Low Demand,2023-03-01
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NARKETPALLY TOWN2,EV CHARGING STATIONS,9,1,1.0,4.0,18.0,3,2023,4.0,0.2222222222222222,Low Demand,2023-03-01
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PAMANGUNDLA,EV CHARGING STATIONS,9,1,1.0,19.0,18.0,3,2023,19.0,1.0555555555555556,Low Demand,2023-03-01
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,IMAMGUDA,EV CHARGING STATIONS,9,1,1.0,35.0,15.0,3,2023,35.0,2.3333333333333335,Low Demand,2023-03-01
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,SHAHEEN NAGAR II,EV CHARGING STATIONS,9,1,1.0,15.0,15.0,3,2023,15.0,1.0,Low Demand,2023-03-01
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,GAGANPAHAD,EV CHARGING STATIONS,9,1,1.0,3777.0,22.0,3,2023,3777.0,171.6818181818182,High Demand,2023-03-01
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,KATEDAN,SHASTRIPURAM,EV CHARGING STATIONS,9,1,1.0,44.0,5.0,3,2023,44.0,8.8,Low Demand,2023-03-01
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,URRAM GADDA,EV CHARGING STATIONS,9,1,1.0,3091.0,5.0,3,2023,3091.0,618.2,High Demand,2023-03-01
SANGAREDDY,JOGIPET,JOGIPET,ANDOLE,ANDOLE,EV CHARGING STATIONS,9,1,1.0,16.0,30.0,3,2023,16.0,0.5333333333333333,Low Demand,2023-03-01
SANGAREDDY,SANGAREDDY,SANGAREDDY,KANDI,KANDI,EV CHARGING STATIONS,9,1,1.0,130.0,30.0,3,2023,130.0,4.333333333333333,Low Demand,2023-03-01
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,PEDDA AMBERPET,SAI COLONY,EV CHARGING STATIONS,9,1,1.0,46.0,22.0,3,2023,46.0,2.090909090909091,Low Demand,2023-03-01
SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,HV CPT SOUTH,EV CHARGING STATIONS,9,1,1.0,532.0,22.0,3,2023,532.0,24.181818181818183,Moderate Demand,2023-03-01
SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,S N REDDY NAGAR,EV CHARGING STATIONS,9,1,1.0,1139.0,30.0,3,2023,1139.0,37.96666666666667,Moderate Demand,2023-03-01
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,NADERGUL,EV CHARGING STATIONS,9,1,1.0,172.0,30.0,3,2023,172.0,5.733333333333333,Low Demand,2023-03-01
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SRINIVASA NAGAR,EV CHARGING STATIONS,9,1,1.0,2697.0,21.0,3,2023,2697.0,128.42857142857142,Moderate Demand,2023-03-01
SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,SAROORNAGAR,VENKATESWARA COLON,EV CHARGING STATIONS,9,1,1.0,63.0,12.0,3,2023,63.0,5.25,Low Demand,2023-03-01
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,CO-OP.BANK COLONY,EV CHARGING STATIONS,9,1,1.0,1998.0,21.0,3,2023,1998.0,95.14285714285714,Moderate Demand,2023-03-01
SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,HV-1,EV CHARGING STATIONS,9,1,1.0,2696.0,13.0,3,2023,2696.0,207.3846153846154,Moderate Demand,2023-03-01
SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,JINKALA BAVI,EV CHARGING STATIONS,9,1,1.0,13.0,54.0,3,2023,13.0,0.24074074074074073,Low Demand,2023-03-01
SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,KRISHNA NAGAR-,EV CHARGING STATIONS,9,1,1.0,297.0,7.0,3,2023,297.0,42.42857142857143,Moderate Demand,2023-03-01
SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,MANIPURI & MASS COLONY,EV CHARGING STATIONS,9,1,1.0,326.0,13.0,3,2023,326.0,25.076923076923077,Moderate Demand,2023-03-01
SECUNDERABAD,PARADISE,JAMES STREET,CLOCK TOWER,GRC HV CLOCK TOWER,EV CHARGING STATIONS,9,1,1.0,101.0,15.0,3,2023,101.0,6.733333333333333,Low Demand,2023-03-01
SECUNDERABAD,PARADISE,JAMES STREET,PARADISE,GRC HIGH VALUE,EV CHARGING STATIONS,9,1,1.0,213.0,10.0,3,2023,213.0,21.3,Moderate Demand,2023-03-01
SECUNDERABAD,BOWENPALLY,RR NAGAR,I.D.P.L.,GEETA NGR &VINAYAK NGR (GRP-M),EV CHARGING STATIONS,9,1,1.0,623.0,10.0,3,2023,623.0,62.3,Moderate Demand,2023-03-01
SECUNDERABAD,BOWENPALLY,RR NAGAR,RANGA REDDY NAGAR,GIRI NAGAR (GRP-B),EV CHARGING STATIONS,9,1,1.0,26.0,2.0,3,2023,26.0,13.0,Low Demand,2023-03-01
SECUNDERABAD,SECUNDERABAD,LALBAZAR,BOLLARUM,AYYAPPA NAGAR I (GRP-B),EV CHARGING STATIONS,9,1,1.0,38.0,2.0,3,2023,38.0,19.0,Low Demand,2023-03-01
SECUNDERABAD,SECUNDERABAD,LALBAZAR,BOLLARUM,GRC HIGH VALUE (GRP-M),EV CHARGING STATIONS,9,1,1.0,1053.0,10.0,3,2023,1053.0,105.3,Moderate Demand,2023-03-01
SECUNDERABAD,BOWENPALLY,BALANAGAR,FEROZEGUDA,ANTHAMMA GUDA (GRP-B),EV CHARGING STATIONS,9,1,1.0,22.0,5.0,3,2023,22.0,4.4,Low Demand,2023-03-01
SIDDIPET,GAJWEL,GAJWEL,PREGNAPUR,RIMMANAGUDA,EV CHARGING STATIONS,9,1,1.0,196.0,25.0,3,2023,196.0,7.84,Low Demand,2023-03-01
SIDDIPET,SIDDIPET,SIDDIPET RURAL,SIDDIPET URBAN,PONNAL,EV CHARGING STATIONS,9,1,1.0,1575.0,30.0,3,2023,1575.0,52.5,Moderate Demand,2023-03-01
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-II,LINGAREDDYPALLY,EV CHARGING STATIONS,9,1,1.0,203.0,30.0,3,2023,203.0,6.766666666666667,Low Demand,2023-03-01
SURYAPET,SURYAPET,SURYAPET,SURYAPET RURAL,PILLALAMARRY,EV CHARGING STATIONS,9,1,1.0,18.0,18.0,3,2023,18.0,1.0,Low Demand,2023-03-01
SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-I,LI B,EV CHARGING STATIONS,9,1,1.0,16.0,15.0,3,2023,16.0,1.0666666666666667,Low Demand,2023-03-01
SURYAPET,SURYAPET,SURYAPET,SURYAPET TOWN-II,LI 2,EV CHARGING STATIONS,9,1,1.0,8.0,15.0,3,2023,8.0,0.5333333333333333,Low Demand,2023-03-01
SURYAPET,HUZURNAGAR,KODAD,KODAD - RURAL,DORAKUNTA,EV CHARGING STATIONS,9,1,1.0,3.0,18.0,3,2023,3.0,0.16666666666666666,Low Demand,2023-03-01
SURYAPET,HUZURNAGAR,KODAD,KODAD - TOWN,33/11KV SS OUTDOOR BACK SIDE A,EV CHARGING STATIONS,9,1,1.0,351.0,30.0,3,2023,351.0,11.7,Moderate Demand,2023-03-01
WANAPARTHY,WANAPARTHY,KOTHAKOTA,KOTHAKOTA,KANIMETTA,EV CHARGING STATIONS,9,1,1.0,127.0,55.0,3,2023,127.0,2.309090909090909,Low Demand,2023-03-01
YADADRI,CHOUTUPPAL,CHOUTUPPAL,CHOUTUPPAL,LINGOJI GUDEM,EV CHARGING STATIONS,9,1,1.0,37.0,40.0,3,2023,37.0,0.925,Low Demand,2023-03-01
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,GRC. SHYAMLAL,EV CHARGING STATIONS,9,1,1.0,964.0,22.0,4,2023,964.0,43.81818181818182,Moderate Demand,2023-04-01
BANJARA HILLS,GREEN LANDS,GREENLANDS,GREENLANDS,GRC HV GREENLANDS,EV CHARGING STATIONS,9,1,1.0,350.0,10.0,4,2023,350.0,35.0,Moderate Demand,2023-04-01
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,FILM NAGAR,"CHURCH GULLY,MLA COLONY,APOLO",EV CHARGING STATIONS,9,1,1.0,2270.0,55.0,4,2023,2270.0,41.27272727272727,Moderate Demand,2023-04-01
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,GRC HIGH VALUES,EV CHARGING STATIONS,9,1,1.0,11.0,15.0,4,2023,11.0,0.7333333333333333,Low Demand,2023-04-01
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,JUBILEE HILLS,HIGHVALUE,EV CHARGING STATIONS,9,1,1.0,61.0,50.0,4,2023,61.0,1.22,Low Demand,2023-04-01
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"JENCLAVE, GAFOOR,VITTAL NAGAR",EV CHARGING STATIONS,9,1,1.0,2499.0,20.0,4,2023,2499.0,124.95,Moderate Demand,2023-04-01
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"VITTAL RAO NAGAR,GAFOORNAGAR",EV CHARGING STATIONS,9,2,1.0,7.0,3.0,4,2023,7.0,2.3333333333333335,Low Demand,2023-04-01
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,PRAGATHINAGAR-1,EV CHARGING STATIONS,9,1,1.0,126.0,8.0,4,2023,126.0,15.75,Low Demand,2023-04-01
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,GOPALA NAGAR,EV CHARGING STATIONS,9,1,1.0,295.0,5.0,4,2023,295.0,59.0,Moderate Demand,2023-04-01
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,PRAJAY MEGAPOLIS PVT LTD,EV CHARGING STATIONS,9,2,1.0,97.0,4.0,4,2023,97.0,24.25,Low Demand,2023-04-01
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NANAKRAMGUDA-2,EV CHARGING STATIONS,9,1,1.0,436.0,45.0,4,2023,436.0,9.688888888888888,Moderate Demand,2023-04-01
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MADINAGUDA HV,EV CHARGING STATIONS,9,1,1.0,454.0,22.0,4,2023,454.0,20.636363636363637,Moderate Demand,2023-04-01
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,MIYAPUR HV,EV CHARGING STATIONS,9,1,1.0,66.0,45.0,4,2023,66.0,1.4666666666666666,Low Demand,2023-04-01
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,SOCIETY H.V ,EV CHARGING STATIONS,9,1,1.0,107.0,15.0,4,2023,107.0,7.133333333333334,Low Demand,2023-04-01
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,VIVEKNAGAR,EV CHARGING STATIONS,9,1,1.0,400.0,5.0,4,2023,400.0,80.0,Moderate Demand,2023-04-01
HABSIGUDA,HABSIGUDA,HABSIGUDA,HABSIGUDA,JAI SANTHOSHI NAGAR,EV CHARGING STATIONS,9,1,1.0,1708.0,5.0,4,2023,1708.0,341.6,Moderate Demand,2023-04-01
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,MOULA - ALI (HV),EV CHARGING STATIONS,9,1,1.0,212.0,22.0,4,2023,212.0,9.636363636363637,Low Demand,2023-04-01
HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SRINIVAS NAGAR 2,EV CHARGING STATIONS,9,1,1.0,36.0,2.0,4,2023,36.0,18.0,Low Demand,2023-04-01
